Timestamp,FuelConsumption,ProductionLoad,Temperature,CurrentNox,NextHourNox,RiskLabel
2024-08-08 13:00:00,548.14,91.46,1060.78,129.39,125.04,Critical
2024-08-08 14:00:00,600.0,100.0,1100.0,150.0,143.96,Critical
2024-08-08 15:00:00,600.0,96.84,1072.14,136.51,128.03,Critical
2024-08-08 16:00:00,600.0,98.37,1100.0,143.79,146.4,Critical
2024-08-08 17:00:00,597.78,100.0,1094.45,145.86,142.31,Critical
2024-08-08 18:00:00,507.97,78.73,1024.05,107.97,112.37,Critical
2024-08-08 19:00:00,471.26,67.52,933.11,100.11,106.5,Critical
2024-08-08 20:00:00,464.7,66.47,951.15,104.79,99.91,Warning
2024-08-08 21:00:00,513.94,80.77,980.14,90.79,91.8,Warning
2024-08-08 22:00:00,407.53,53.82,859.97,72.77,70.0,Safe
2024-08-08 23:00:00,445.99,62.78,912.05,74.45,74.55,Safe
2024-08-09 00:00:00,397.34,53.43,894.95,46.05,48.4,Safe
2024-08-09 01:00:00,401.85,48.09,792.11,60.76,63.62,Safe
2024-08-09 02:00:00,387.59,47.08,828.08,60.37,45.8,Safe
2024-08-09 03:00:00,400.92,51.31,848.49,68.07,61.37,Safe
2024-08-09 04:00:00,390.86,51.6,812.31,62.47,52.15,Safe
2024-08-09 05:00:00,380.31,49.14,835.49,64.54,62.08,Safe
2024-08-09 06:00:00,485.58,64.62,889.21,81.72,78.67,Safe
2024-08-09 07:00:00,458.06,66.71,882.28,86.71,85.18,Warning
2024-08-09 08:00:00,469.47,65.23,920.38,92.59,92.44,Warning
2024-08-09 09:00:00,584.72,95.61,1071.53,146.55,133.36,Critical
2024-08-09 10:00:00,505.59,86.11,1025.16,115.72,116.21,Critical
2024-08-09 11:00:00,600.0,100.0,1100.0,141.29,150.9,Critical
2024-08-09 12:00:00,593.58,96.0,1060.65,136.03,125.18,Critical
2024-08-09 13:00:00,500.29,77.76,1028.2,98.27,100.15,Critical
2024-08-09 14:00:00,508.36,77.19,985.22,111.88,118.09,Critical
2024-08-09 15:00:00,583.91,100.0,1100.0,129.41,128.17,Critical
2024-08-09 16:00:00,600.0,100.0,1063.04,143.91,147.63,Critical
2024-08-09 17:00:00,574.65,96.84,1065.84,135.9,149.03,Critical
2024-08-09 18:00:00,499.76,76.77,998.95,92.75,98.75,Warning
2024-08-09 19:00:00,488.35,74.64,968.22,88.19,97.3,Warning
2024-08-09 20:00:00,498.49,74.34,948.09,93.06,98.42,Warning
2024-08-09 21:00:00,549.1,82.48,971.95,111.57,111.34,Critical
2024-08-09 22:00:00,488.81,65.94,945.83,103.3,99.59,Warning
2024-08-09 23:00:00,411.81,54.35,886.09,67.89,61.97,Safe
2024-08-10 00:00:00,410.82,51.38,862.25,69.08,70.05,Safe
2024-08-10 01:00:00,415.27,53.53,856.74,76.87,79.75,Safe
2024-08-10 02:00:00,372.1,46.46,807.81,61.2,58.56,Safe
2024-08-10 03:00:00,487.68,63.44,916.03,87.35,85.52,Warning
2024-08-10 04:00:00,442.48,55.85,850.31,65.94,70.59,Safe
2024-08-10 05:00:00,414.89,53.06,848.77,69.8,74.15,Safe
2024-08-10 06:00:00,468.19,61.51,935.3,79.1,89.26,Warning
2024-08-10 07:00:00,479.77,65.7,887.78,101.2,86.85,Warning
2024-08-10 08:00:00,464.35,65.8,943.91,95.23,93.56,Warning
2024-08-10 09:00:00,555.0,87.61,1070.92,126.99,122.72,Critical
2024-08-10 10:00:00,525.21,76.01,998.01,111.62,109.76,Critical
2024-08-10 11:00:00,502.27,78.88,1003.16,108.94,97.65,Warning
2024-08-10 12:00:00,575.95,88.13,1030.45,122.9,131.14,Critical
2024-08-10 13:00:00,543.85,86.75,1019.54,124.16,134.91,Critical
2024-08-10 14:00:00,571.91,87.64,988.74,120.5,129.77,Critical
2024-08-10 15:00:00,590.85,97.73,1089.46,150.0,144.48,Critical
2024-08-10 16:00:00,559.77,88.76,1034.95,119.17,122.34,Critical
2024-08-10 17:00:00,590.84,97.83,1073.79,142.55,151.17,Critical
2024-08-10 18:00:00,450.07,64.38,921.46,77.76,69.77,Safe
2024-08-10 19:00:00,496.34,75.03,976.52,95.58,94.82,Warning
2024-08-10 20:00:00,507.75,72.11,946.57,84.73,85.47,Warning
2024-08-10 21:00:00,483.28,78.92,1030.09,110.17,112.84,Critical
2024-08-10 22:00:00,415.65,58.25,907.32,69.57,87.86,Warning
2024-08-10 23:00:00,436.64,61.7,928.22,89.2,88.08,Warning
2024-08-11 00:00:00,413.26,57.09,883.18,74.41,70.35,Safe
2024-08-11 01:00:00,447.7,56.64,894.45,76.72,82.07,Warning
2024-08-11 02:00:00,422.77,51.29,836.74,53.25,53.52,Safe
2024-08-11 03:00:00,423.05,53.69,883.11,74.07,77.35,Safe
2024-08-11 04:00:00,421.07,57.5,883.0,67.09,74.95,Safe
2024-08-11 05:00:00,437.05,54.59,850.47,58.41,59.61,Safe
2024-08-11 06:00:00,440.37,65.65,927.75,87.76,94.14,Warning
2024-08-11 07:00:00,523.11,73.28,959.97,92.59,84.35,Warning
2024-08-11 08:00:00,427.66,59.31,947.66,61.86,63.6,Safe
2024-08-11 09:00:00,534.41,84.52,1032.18,128.28,129.78,Critical
2024-08-11 10:00:00,569.15,93.79,1100.0,129.53,135.48,Critical
2024-08-11 11:00:00,584.98,100.0,1100.0,127.24,116.6,Critical
2024-08-11 12:00:00,598.47,92.88,1065.23,126.98,121.7,Critical
2024-08-11 13:00:00,568.24,89.3,1036.74,120.53,122.3,Critical
2024-08-11 14:00:00,528.02,77.75,950.47,115.63,101.68,Critical
2024-08-11 15:00:00,493.31,77.61,968.89,90.0,90.61,Warning
2024-08-11 16:00:00,540.45,84.48,1036.98,108.17,109.17,Critical
2024-08-11 17:00:00,565.05,89.44,1040.55,134.11,117.44,Critical
2024-08-11 18:00:00,484.75,70.24,959.47,91.84,92.22,Warning
2024-08-11 19:00:00,452.67,67.23,891.48,86.78,92.07,Warning
2024-08-11 20:00:00,514.22,74.79,983.93,100.39,95.72,Warning
2024-08-11 21:00:00,515.66,78.49,1016.57,125.75,132.91,Critical
2024-08-11 22:00:00,435.47,62.21,871.98,67.14,71.8,Safe
2024-08-11 23:00:00,443.23,67.3,944.67,89.33,88.97,Warning
2024-08-12 00:00:00,390.61,45.53,857.21,69.03,64.79,Safe
2024-08-12 01:00:00,478.39,61.02,942.06,82.8,86.83,Warning
2024-08-12 02:00:00,415.43,57.41,875.97,65.18,63.02,Safe
2024-08-12 03:00:00,422.51,55.03,892.31,77.15,73.51,Safe
2024-08-12 04:00:00,435.67,55.03,906.61,81.49,78.26,Safe
2024-08-12 05:00:00,405.5,55.82,887.93,62.98,66.88,Safe
2024-08-12 06:00:00,482.76,72.37,990.12,110.55,105.26,Critical
2024-08-12 07:00:00,437.64,62.42,911.31,80.66,78.71,Safe
2024-08-12 08:00:00,502.03,72.06,968.97,103.7,102.16,Critical
2024-08-12 09:00:00,562.32,85.94,1016.02,133.39,130.04,Critical
2024-08-12 10:00:00,566.59,91.09,1051.83,134.68,138.84,Critical
2024-08-12 11:00:00,545.74,89.38,1056.44,124.85,113.47,Critical
2024-08-12 12:00:00,593.8,100.0,1084.67,135.96,133.88,Critical
2024-08-12 13:00:00,546.57,88.85,1039.33,145.14,147.88,Critical
2024-08-12 14:00:00,531.6,86.32,1048.34,113.75,114.41,Critical
2024-08-12 15:00:00,583.01,96.11,1100.0,140.2,146.35,Critical
2024-08-12 16:00:00,593.89,96.46,1037.21,139.57,142.98,Critical
2024-08-12 17:00:00,510.3,75.86,1022.78,111.54,107.58,Critical
2024-08-12 18:00:00,487.96,72.02,954.38,114.06,102.7,Critical
2024-08-12 19:00:00,490.4,72.4,983.23,99.76,97.92,Warning
2024-08-12 20:00:00,473.14,68.57,968.39,92.4,90.97,Warning
2024-08-12 21:00:00,488.88,76.76,1018.22,117.42,120.15,Critical
2024-08-12 22:00:00,420.12,54.47,856.33,67.01,81.82,Warning
2024-08-12 23:00:00,431.67,59.96,894.84,83.46,82.86,Warning
2024-08-13 00:00:00,387.94,51.7,857.32,63.49,62.03,Safe
2024-08-13 01:00:00,402.75,49.39,839.09,68.02,61.67,Safe
2024-08-13 02:00:00,410.0,54.64,902.21,75.58,74.22,Safe
2024-08-13 03:00:00,440.03,59.21,894.36,73.57,80.56,Warning
2024-08-13 04:00:00,422.19,52.58,827.29,50.24,62.55,Safe
2024-08-13 05:00:00,369.06,45.59,814.02,38.49,42.61,Safe
2024-08-13 06:00:00,472.25,67.74,903.98,73.76,80.87,Warning
2024-08-13 07:00:00,480.53,76.47,977.33,100.57,117.33,Critical
2024-08-13 08:00:00,466.74,61.32,921.4,64.59,73.49,Safe
2024-08-13 09:00:00,576.53,98.89,1080.05,136.76,138.32,Critical
2024-08-13 10:00:00,588.19,98.85,1085.38,140.8,143.23,Critical
2024-08-13 11:00:00,600.0,100.0,1093.96,149.49,142.7,Critical
2024-08-13 12:00:00,596.72,100.0,1100.0,146.64,147.37,Critical
2024-08-13 13:00:00,501.88,79.66,1009.65,115.73,109.53,Critical
2024-08-13 14:00:00,546.78,84.2,1038.76,122.82,118.47,Critical
2024-08-13 15:00:00,530.51,80.21,1050.67,112.29,119.19,Critical
2024-08-13 16:00:00,559.78,92.16,1063.52,128.47,126.8,Critical
2024-08-13 17:00:00,560.53,91.97,1076.04,123.19,121.34,Critical
2024-08-13 18:00:00,480.3,71.6,923.07,95.7,104.22,Critical
2024-08-13 19:00:00,512.9,78.95,986.41,95.17,97.79,Warning
2024-08-13 20:00:00,438.58,66.27,925.4,93.01,85.94,Warning
2024-08-13 21:00:00,506.3,77.21,963.67,96.55,103.29,Critical
2024-08-13 22:00:00,450.53,56.39,870.16,75.44,75.59,Safe
2024-08-13 23:00:00,391.34,50.97,852.49,64.01,50.67,Safe
2024-08-14 00:00:00,422.03,57.55,876.65,81.46,80.06,Warning
2024-08-14 01:00:00,396.07,53.16,923.04,54.65,59.17,Safe
2024-08-14 02:00:00,449.81,60.31,912.82,77.41,78.04,Safe
2024-08-14 03:00:00,384.92,42.02,854.12,57.55,57.7,Safe
2024-08-14 04:00:00,438.6,55.52,910.44,88.46,72.04,Safe
2024-08-14 05:00:00,381.77,49.81,834.99,57.94,71.7,Safe
2024-08-14 06:00:00,457.64,62.66,914.13,78.27,80.24,Warning
2024-08-14 07:00:00,473.55,63.37,907.28,101.34,97.75,Warning
2024-08-14 08:00:00,508.06,75.23,972.59,109.69,111.85,Critical
2024-08-14 09:00:00,600.0,100.0,1078.52,150.0,143.78,Critical
2024-08-14 10:00:00,532.68,84.82,1014.39,107.21,109.1,Critical
2024-08-14 11:00:00,584.0,95.23,1084.06,140.24,141.82,Critical
2024-08-14 12:00:00,577.63,90.08,1057.73,120.68,128.83,Critical
2024-08-14 13:00:00,553.11,87.13,1041.22,112.47,112.2,Critical
2024-08-14 14:00:00,582.52,100.0,1098.69,145.48,141.64,Critical
2024-08-14 15:00:00,593.62,100.0,1100.0,147.45,133.76,Critical
2024-08-14 16:00:00,596.29,94.84,1068.55,132.43,127.59,Critical
2024-08-14 17:00:00,550.07,86.38,1062.51,134.64,122.47,Critical
2024-08-14 18:00:00,501.87,75.05,934.6,97.14,107.73,Critical
2024-08-14 19:00:00,455.16,65.73,943.1,84.92,75.32,Safe
2024-08-14 20:00:00,506.4,72.44,972.94,100.43,104.85,Critical
2024-08-14 21:00:00,504.87,70.4,937.16,94.71,103.11,Critical
2024-08-14 22:00:00,479.48,65.45,919.43,98.55,101.97,Critical
2024-08-14 23:00:00,485.48,66.32,941.83,82.81,92.06,Warning
2024-08-15 00:00:00,392.66,49.42,867.25,55.13,51.68,Safe
2024-08-15 01:00:00,398.36,51.34,818.21,51.0,46.38,Safe
2024-08-15 02:00:00,435.05,59.31,910.37,92.31,88.25,Warning
2024-08-15 03:00:00,408.38,51.96,849.73,61.56,73.48,Safe
2024-08-15 04:00:00,443.67,55.91,904.31,68.87,70.56,Safe
2024-08-15 05:00:00,445.12,57.2,845.54,70.47,75.63,Safe
2024-08-15 06:00:00,457.82,62.57,966.65,92.91,97.22,Warning
2024-08-15 07:00:00,484.64,76.17,961.35,105.89,105.45,Critical
2024-08-15 08:00:00,443.33,66.74,965.16,83.24,80.35,Warning
2024-08-15 09:00:00,530.45,81.77,1007.33,110.4,115.55,Critical
2024-08-15 10:00:00,600.0,100.0,1081.99,130.28,146.45,Critical
2024-08-15 11:00:00,530.53,82.91,1020.38,116.47,110.9,Critical
2024-08-15 12:00:00,544.41,79.4,1019.64,124.26,126.07,Critical
2024-08-15 13:00:00,584.85,100.0,1065.84,134.48,139.78,Critical
2024-08-15 14:00:00,570.76,96.92,1100.0,141.96,133.26,Critical
2024-08-15 15:00:00,579.3,97.15,1085.48,132.57,140.14,Critical
2024-08-15 16:00:00,491.33,75.29,989.14,93.54,98.06,Warning
2024-08-15 17:00:00,535.41,82.01,1010.29,120.02,124.38,Critical
2024-08-15 18:00:00,446.5,63.1,902.92,100.17,97.14,Warning
2024-08-15 19:00:00,446.81,67.12,911.11,89.68,85.74,Warning
2024-08-15 20:00:00,475.12,65.66,943.1,86.1,78.81,Safe
2024-08-15 21:00:00,456.84,70.37,966.53,89.83,93.45,Warning
2024-08-15 22:00:00,406.44,55.36,891.37,84.58,78.14,Safe
2024-08-15 23:00:00,410.36,58.27,900.76,75.27,73.46,Safe
2024-08-16 00:00:00,420.34,54.36,892.58,64.07,63.21,Safe
2024-08-16 01:00:00,410.48,51.97,890.78,66.38,75.45,Safe
2024-08-16 02:00:00,442.59,53.94,828.42,70.39,62.89,Safe
2024-08-16 03:00:00,410.87,49.52,796.08,62.91,65.41,Safe
2024-08-16 04:00:00,412.58,48.1,878.29,75.19,73.15,Safe
2024-08-16 05:00:00,388.72,46.17,801.35,64.18,58.56,Safe
2024-08-16 06:00:00,471.84,71.38,933.0,94.86,91.91,Warning
2024-08-16 07:00:00,442.91,60.28,895.07,77.76,83.17,Warning
2024-08-16 08:00:00,473.69,66.35,895.36,90.13,78.6,Safe
2024-08-16 09:00:00,541.61,82.94,1006.31,111.0,115.89,Critical
2024-08-16 10:00:00,547.47,88.52,1021.74,130.08,118.15,Critical
2024-08-16 11:00:00,600.0,100.0,1094.87,141.06,141.81,Critical
2024-08-16 12:00:00,571.66,96.18,1087.06,139.5,142.74,Critical
2024-08-16 13:00:00,585.39,100.0,1092.44,150.0,140.2,Critical
2024-08-16 14:00:00,559.66,93.82,1060.43,134.95,135.28,Critical
2024-08-16 15:00:00,600.0,100.0,1100.0,144.85,137.27,Critical
2024-08-16 16:00:00,516.83,83.33,1039.62,111.09,107.84,Critical
2024-08-16 17:00:00,547.17,88.28,1076.67,124.67,121.35,Critical
2024-08-16 18:00:00,502.04,72.35,956.94,90.07,89.93,Warning
2024-08-16 19:00:00,487.07,75.37,1017.0,107.8,104.85,Critical
2024-08-16 20:00:00,456.3,65.84,948.49,70.55,77.76,Safe
2024-08-16 21:00:00,494.04,73.26,939.2,105.66,110.81,Critical
2024-08-16 22:00:00,410.94,51.87,831.6,69.15,67.43,Safe
2024-08-16 23:00:00,401.33,52.08,847.7,64.08,69.84,Safe
2024-08-17 00:00:00,427.26,54.06,902.08,67.08,76.27,Safe
2024-08-17 01:00:00,427.15,54.72,862.57,69.39,64.65,Safe
2024-08-17 02:00:00,389.04,43.27,774.72,35.76,33.6,Safe
2024-08-17 03:00:00,413.02,53.54,862.66,73.42,65.58,Safe
2024-08-17 04:00:00,408.82,54.0,826.43,63.23,66.97,Safe
2024-08-17 05:00:00,379.8,47.34,813.49,66.75,54.83,Safe
2024-08-17 06:00:00,461.74,64.36,908.89,87.78,90.78,Warning
2024-08-17 07:00:00,454.08,64.84,927.49,87.1,88.05,Warning
2024-08-17 08:00:00,456.19,66.04,952.73,91.25,96.2,Warning
2024-08-17 09:00:00,567.08,93.34,1081.97,124.5,131.55,Critical
2024-08-17 10:00:00,566.11,93.92,1043.65,126.78,139.03,Critical
2024-08-17 11:00:00,530.95,82.04,1002.02,114.63,120.17,Critical
2024-08-17 12:00:00,525.42,86.3,1033.18,115.98,120.83,Critical
2024-08-17 13:00:00,580.36,94.03,1064.38,128.82,117.49,Critical
2024-08-17 14:00:00,596.87,96.85,1078.33,136.39,140.5,Critical
2024-08-17 15:00:00,563.99,93.03,1027.25,128.74,126.13,Critical
2024-08-17 16:00:00,600.0,99.41,1071.69,150.0,144.93,Critical
2024-08-17 17:00:00,596.21,98.99,1086.09,138.25,140.41,Critical
2024-08-17 18:00:00,467.7,72.39,893.9,85.87,83.92,Warning
2024-08-17 19:00:00,463.54,66.87,948.44,88.15,85.32,Warning
2024-08-17 20:00:00,498.28,74.35,941.55,111.5,94.28,Warning
2024-08-17 21:00:00,471.45,66.29,946.56,102.3,111.27,Critical
2024-08-17 22:00:00,435.56,59.79,912.13,93.41,93.95,Warning
2024-08-17 23:00:00,423.48,59.41,885.09,74.91,71.44,Safe
2024-08-18 00:00:00,389.91,51.31,878.56,68.25,73.21,Safe
2024-08-18 01:00:00,428.17,59.33,913.0,68.19,70.28,Safe
2024-08-18 02:00:00,377.11,46.23,824.35,51.18,57.37,Safe
2024-08-18 03:00:00,409.79,56.42,872.82,60.58,58.29,Safe
2024-08-18 04:00:00,439.02,62.32,935.74,85.58,89.08,Warning
2024-08-18 05:00:00,434.07,56.21,886.15,73.34,75.95,Safe
2024-08-18 06:00:00,486.72,65.91,952.53,93.39,87.34,Warning
2024-08-18 07:00:00,459.3,62.18,858.34,72.7,71.08,Safe
2024-08-18 08:00:00,519.2,75.23,978.32,111.75,104.34,Critical
2024-08-18 09:00:00,563.6,87.49,1002.75,102.91,107.76,Critical
2024-08-18 10:00:00,526.9,78.81,993.48,107.81,115.04,Critical
2024-08-18 11:00:00,526.43,82.79,1029.65,114.47,118.29,Critical
2024-08-18 12:00:00,600.0,100.0,1100.0,126.83,144.62,Critical
2024-08-18 13:00:00,590.15,99.01,1074.41,142.51,140.05,Critical
2024-08-18 14:00:00,595.41,99.62,1086.53,139.93,145.04,Critical
2024-08-18 15:00:00,513.19,78.06,988.2,111.71,115.59,Critical
2024-08-18 16:00:00,546.99,84.25,999.81,133.24,128.7,Critical
2024-08-18 17:00:00,580.61,93.67,1089.88,137.28,122.26,Critical
2024-08-18 18:00:00,470.61,68.22,939.56,98.62,96.66,Warning
2024-08-18 19:00:00,524.78,81.0,1007.68,123.33,111.79,Critical
2024-08-18 20:00:00,524.75,79.67,1011.99,115.35,115.37,Critical
2024-08-18 21:00:00,474.7,66.34,930.12,82.23,86.67,Warning
2024-08-18 22:00:00,408.01,57.32,868.61,56.68,60.71,Safe
2024-08-18 23:00:00,440.76,63.96,918.41,85.36,85.02,Warning
2024-08-19 00:00:00,440.98,56.37,863.01,69.41,70.5,Safe
2024-08-19 01:00:00,393.11,48.49,844.83,69.35,65.91,Safe
2024-08-19 02:00:00,419.14,56.27,903.28,68.52,83.11,Warning
2024-08-19 03:00:00,436.23,59.98,874.05,75.66,71.17,Safe
2024-08-19 04:00:00,410.31,53.5,833.79,55.47,56.49,Safe
2024-08-19 05:00:00,461.25,63.36,917.88,81.53,89.33,Warning
2024-08-19 06:00:00,442.45,64.49,905.56,74.7,87.82,Warning
2024-08-19 07:00:00,457.27,64.23,921.85,77.97,88.54,Warning
2024-08-19 08:00:00,488.77,71.33,963.7,96.68,92.82,Warning
2024-08-19 09:00:00,535.71,82.54,965.54,107.52,116.01,Critical
2024-08-19 10:00:00,524.64,80.38,1017.08,133.34,128.79,Critical
2024-08-19 11:00:00,534.3,81.77,983.12,119.29,113.37,Critical
2024-08-19 12:00:00,578.54,96.64,1082.71,145.21,147.47,Critical
2024-08-19 13:00:00,577.93,97.78,1074.39,136.04,139.14,Critical
2024-08-19 14:00:00,581.36,86.74,1021.56,125.63,112.47,Critical
2024-08-19 15:00:00,581.18,96.35,1100.0,134.2,134.66,Critical
2024-08-19 16:00:00,559.38,90.49,1059.47,148.61,154.24,Critical
2024-08-19 17:00:00,594.77,96.32,1100.0,138.37,138.42,Critical
2024-08-19 18:00:00,502.87,70.13,953.97,92.36,91.34,Warning
2024-08-19 19:00:00,445.3,63.23,929.79,76.94,82.52,Warning
2024-08-19 20:00:00,459.7,68.42,951.28,93.08,97.45,Warning
2024-08-19 21:00:00,501.69,79.77,1004.45,119.64,116.76,Critical
2024-08-19 22:00:00,478.66,64.09,944.81,97.3,93.49,Warning
2024-08-19 23:00:00,428.03,60.64,906.64,71.26,76.3,Safe
2024-08-20 00:00:00,405.09,51.37,907.12,60.45,55.62,Safe
2024-08-20 01:00:00,416.88,57.64,909.33,83.55,74.26,Safe
2024-08-20 02:00:00,405.96,56.56,857.73,85.07,84.8,Warning
2024-08-20 03:00:00,395.15,49.81,845.17,59.31,54.06,Safe
2024-08-20 04:00:00,406.35,54.87,883.09,78.04,71.32,Safe
2024-08-20 05:00:00,438.8,62.12,911.58,68.42,77.91,Safe
2024-08-20 06:00:00,508.09,70.0,965.11,91.63,104.88,Critical
2024-08-20 07:00:00,503.55,74.4,989.53,94.96,108.23,Critical
2024-08-20 08:00:00,513.16,75.03,945.24,105.37,103.88,Critical
2024-08-20 09:00:00,535.51,80.99,1033.13,113.66,106.43,Critical
2024-08-20 10:00:00,581.47,95.72,1067.67,137.1,143.46,Critical
2024-08-20 11:00:00,593.84,100.0,1086.89,150.0,145.5,Critical
2024-08-20 12:00:00,526.13,80.66,990.12,105.88,115.39,Critical
2024-08-20 13:00:00,554.44,88.02,1057.89,125.58,143.08,Critical
2024-08-20 14:00:00,517.6,81.39,1001.07,100.65,108.87,Critical
2024-08-20 15:00:00,559.58,89.44,1032.6,134.44,124.63,Critical
2024-08-20 16:00:00,514.71,81.15,996.42,119.3,110.01,Critical
2024-08-20 17:00:00,516.12,79.63,958.67,110.04,109.74,Critical
2024-08-20 18:00:00,493.87,74.64,954.67,100.95,98.25,Warning
2024-08-20 19:00:00,509.44,81.8,981.73,105.49,100.97,Critical
2024-08-20 20:00:00,483.6,79.13,989.73,93.51,95.87,Warning
2024-08-20 21:00:00,474.77,71.98,974.51,99.07,99.28,Warning
2024-08-20 22:00:00,454.22,57.24,898.39,83.11,98.94,Warning
2024-08-20 23:00:00,401.54,51.47,885.0,81.19,73.04,Safe
2024-08-21 00:00:00,392.98,45.53,850.4,53.73,74.99,Safe
2024-08-21 01:00:00,387.14,54.22,859.47,66.27,63.78,Safe
2024-08-21 02:00:00,434.76,62.22,911.52,88.66,83.36,Warning
2024-08-21 03:00:00,408.52,56.87,883.63,79.54,81.97,Warning
2024-08-21 04:00:00,405.53,52.09,813.13,56.75,52.42,Safe
2024-08-21 05:00:00,462.23,57.08,858.62,73.27,65.24,Safe
2024-08-21 06:00:00,461.96,63.88,915.72,80.48,82.14,Warning
2024-08-21 07:00:00,478.78,63.76,915.0,79.33,86.42,Warning
2024-08-21 08:00:00,455.4,64.74,934.97,97.55,89.17,Warning
2024-08-21 09:00:00,600.0,98.54,1100.0,142.26,125.68,Critical
2024-08-21 10:00:00,572.51,85.87,990.39,120.52,129.67,Critical
2024-08-21 11:00:00,541.99,85.88,1040.81,122.47,123.78,Critical
2024-08-21 12:00:00,503.49,77.76,992.73,106.51,103.11,Critical
2024-08-21 13:00:00,569.07,96.88,1098.11,134.76,137.98,Critical
2024-08-21 14:00:00,595.67,100.0,1100.0,136.39,156.24,Critical
2024-08-21 15:00:00,600.0,100.0,1096.86,150.0,151.5,Critical
2024-08-21 16:00:00,576.83,87.1,1062.9,122.47,123.84,Critical
2024-08-21 17:00:00,547.31,91.36,1037.23,118.12,119.47,Critical
2024-08-21 18:00:00,465.0,66.04,909.39,85.85,85.72,Warning
2024-08-21 19:00:00,442.72,67.03,944.58,104.04,106.05,Critical
2024-08-21 20:00:00,463.27,67.31,928.44,81.94,83.12,Warning
2024-08-21 21:00:00,495.64,72.82,969.86,105.24,107.67,Critical
2024-08-21 22:00:00,455.5,62.08,954.25,82.71,85.29,Warning
2024-08-21 23:00:00,447.97,59.93,908.31,81.15,72.55,Safe
2024-08-22 00:00:00,383.92,44.59,827.62,61.01,57.15,Safe
2024-08-22 01:00:00,412.65,51.13,836.53,49.41,40.99,Safe
2024-08-22 02:00:00,401.64,50.25,813.85,52.57,47.73,Safe
2024-08-22 03:00:00,425.73,60.1,898.9,83.37,75.78,Safe
2024-08-22 04:00:00,396.16,55.52,901.07,69.58,76.27,Safe
2024-08-22 05:00:00,397.91,51.39,849.85,64.12,64.46,Safe
2024-08-22 06:00:00,478.6,70.12,959.43,100.29,100.96,Critical
2024-08-22 07:00:00,465.84,62.07,941.73,78.05,77.26,Safe
2024-08-22 08:00:00,488.07,72.37,992.68,108.08,104.3,Critical
2024-08-22 09:00:00,542.77,86.38,1041.33,127.59,123.14,Critical
2024-08-22 10:00:00,550.6,86.3,1035.24,123.45,125.03,Critical
2024-08-22 11:00:00,572.34,94.03,1036.74,134.56,143.98,Critical
2024-08-22 12:00:00,549.71,84.59,1009.09,127.73,128.05,Critical
2024-08-22 13:00:00,600.0,100.0,1093.82,137.88,138.99,Critical
2024-08-22 14:00:00,573.07,85.6,1009.25,127.37,152.5,Critical
2024-08-22 15:00:00,567.4,91.51,1063.02,143.61,147.06,Critical
2024-08-22 16:00:00,530.08,81.34,1048.76,120.8,113.81,Critical
2024-08-22 17:00:00,549.34,81.81,1042.44,116.23,119.78,Critical
2024-08-22 18:00:00,508.46,77.64,993.57,125.17,115.41,Critical
2024-08-22 19:00:00,471.59,65.52,944.75,90.81,88.07,Warning
2024-08-22 20:00:00,462.03,69.48,931.37,101.57,98.85,Warning
2024-08-22 21:00:00,472.81,69.29,978.66,90.98,93.29,Warning
2024-08-22 22:00:00,446.03,57.46,852.94,82.08,78.2,Safe
2024-08-22 23:00:00,422.27,58.08,910.48,70.3,68.81,Safe
2024-08-23 00:00:00,393.61,48.85,855.15,62.65,62.58,Safe
2024-08-23 01:00:00,391.52,53.39,850.32,58.53,46.3,Safe
2024-08-23 02:00:00,435.52,51.86,854.71,82.84,71.3,Safe
2024-08-23 03:00:00,404.44,46.69,808.5,54.96,61.09,Safe
2024-08-23 04:00:00,434.19,57.89,865.43,64.37,63.14,Safe
2024-08-23 05:00:00,413.43,51.58,822.9,63.59,61.2,Safe
2024-08-23 06:00:00,486.18,70.16,967.69,100.34,103.41,Critical
2024-08-23 07:00:00,481.74,65.59,954.47,90.62,87.29,Warning
2024-08-23 08:00:00,480.94,72.05,912.69,87.21,79.16,Safe
2024-08-23 09:00:00,556.69,86.61,1073.49,133.13,136.32,Critical
2024-08-23 10:00:00,556.72,85.41,1026.79,131.09,130.31,Critical
2024-08-23 11:00:00,570.49,88.37,1048.23,113.28,119.49,Critical
2024-08-23 12:00:00,525.49,89.28,1014.01,112.77,111.4,Critical
2024-08-23 13:00:00,524.85,83.31,1045.61,115.26,120.78,Critical
2024-08-23 14:00:00,565.17,94.86,1078.71,128.93,133.47,Critical
2024-08-23 15:00:00,600.0,100.0,1100.0,147.21,156.65,Critical
2024-08-23 16:00:00,533.34,90.39,1078.81,140.28,135.96,Critical
2024-08-23 17:00:00,541.56,92.55,1092.12,126.13,118.33,Critical
2024-08-23 18:00:00,530.94,75.14,961.44,117.88,109.08,Critical
2024-08-23 19:00:00,516.49,76.96,980.22,94.46,107.95,Critical
2024-08-23 20:00:00,489.37,71.92,946.14,100.27,90.67,Warning
2024-08-23 21:00:00,466.89,65.45,946.94,83.72,85.64,Warning
2024-08-23 22:00:00,431.01,57.24,893.52,77.81,66.59,Safe
2024-08-23 23:00:00,465.04,62.77,937.37,71.35,68.8,Safe
2024-08-24 00:00:00,404.47,53.33,891.13,57.05,56.89,Safe
2024-08-24 01:00:00,449.61,61.75,870.75,82.49,92.05,Warning
